,id,alias,name,is_claimed,is_closed,review_count,rating,coordinates,business_type,price,zip_code,city,state,delivery,pickup,covid_cases,covid_tests,covid_deaths,zipcode_population,latitude,longitude
1415,ngB0iQM1Yz7Nx_tQZqU7NA,daisies-chicago,Daisies,True,False,279.0,4.5,"{'latitude': 41.92735, 'longitude': -87.70405}",Restaurant,2.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.92735,-87.70405
1416,TabmV_pGsfKPtA6apSPZUg,glaze-teriyaki-chicago,Glaze Teriyaki,True,True,208.0,4.0,"{'latitude': 41.938118, 'longitude': -87.6445007}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.938118,-87.6445007
1417,IkNfJFHsaqwTji8j0eXB9A,coconutz-chicago-2,Coconutz,True,True,57.0,4.0,"{'latitude': 41.903792, 'longitude': -87.6292564}",Restaurant,2.0,60610,Chicago,IL,False,False,2378.0,41804.0,25.0,39019.0,41.903792,-87.6292564
1418,gzdc2uW3JyQY1Bjprhi_xQ,tamale-space-charros-chicago,Tamale Space Charros,False,False,2.0,4.0,"{'latitude': 41.88779, 'longitude': -87.68207}",Mobile Food Dispenser,,60612,Chicago,IL,False,False,2606.0,39799.0,54.0,34311.0,41.88779,-87.68207
1419,XsGNjQODQGHMUPKrS_xEnA,the-capital-grille-chicago-4,The Capital Grille,True,False,817.0,4.5,"{'latitude': 41.893789, 'longitude': -87.622358}",Restaurant,3.0,60611,Chicago,IL,True,True,1616.0,33385.0,11.0,32426.0,41.893789,-87.622358
1420,LnsPLv97Ub9M80WODxVP5g,el-herradero-taqueria-chicago,El Herradero Taqueria,False,False,5.0,3.5,"{'latitude': 41.7686767578125, 'longitude': -87.7228698730469}",Restaurant,,60629,Chicago,IL,True,False,14161.0,81300.0,200.0,111850.0,41.7686767578125,-87.7228698730469
1421,Hi2z31a7ynVqlfTax-NWDw,bingo-tea-chicago,Bingo Tea,True,False,189.0,4.0,"{'latitude': 41.85362, 'longitude': -87.63412}",Restaurant,2.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.85362,-87.63412
1422,HX1aoqc7Yjngvdnem0h0kQ,margarets-chicago,Margaret's,True,False,13.0,4.0,"{'latitude': 41.95361, 'longitude': -87.7561}",Restaurant,1.0,60641,Chicago,IL,False,False,6896.0,67483.0,95.0,71023.0,41.95361,-87.7561
1423,d1_U0mQp4UtGvQ-jKymSjA,iguana-cafe-chicago-3,Iguana Cafe,True,False,735.0,4.0,"{'latitude': 41.8917655944824, 'longitude': -87.6474304199219}",Restaurant,2.0,60642,Chicago,IL,True,True,1425.0,22663.0,20.0,20201.0,41.8917655944824,-87.6474304199219
1424,CTbOVEQFhq8pixZgr7SiWA,sunshine-restaurant-chicago,Sunshine Restaurant,False,False,51.0,4.5,"{'latitude': 41.9455808401108, 'longitude': -87.7077077329159}",Restaurant,1.0,60618,Chicago,IL,True,False,6272.0,79717.0,93.0,94395.0,41.9455808401108,-87.7077077329159
1425,ssrgrr-IjNFSdlLzCK5p0A,the-aviary-chicago-2,The Aviary,True,False,1409.0,4.0,"{'latitude': 41.8865304811531, 'longitude': -87.6520544164074}",Restaurant,4.0,60607,Chicago,IL,False,False,1935.0,35237.0,5.0,29591.0,41.8865304811531,-87.6520544164074
1426,1cgWXsikJqAQezRmruj2rg,bistro-campagne-chicago,Bistro Campagne,True,False,700.0,4.0,"{'latitude': 41.96356, 'longitude': -87.68563}",Restaurant,3.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.96356,-87.68563
1427,wvSNnnwOboGUbXq_mPspIw,win-sing-supermarket-chicago-2,Win Sing Supermarket,False,True,49.0,3.5,"{'latitude': 41.856411, 'longitude': -87.6384277}",Grocery Store,1.0,60616,Chicago,IL,False,False,2756.0,48474.0,70.0,54464.0,41.856411,-87.6384277
1428,WH3mVGrzhR7V3wLDiSEzdw,canton-star-chicago,Canton Star,False,False,12.0,3.5,"{'latitude': 41.851114881722, 'longitude': -87.6863449439406}",Restaurant,,60608,Chicago,IL,True,True,6485.0,67953.0,120.0,79205.0,41.851114881722,-87.6863449439406
1429,sYL9ux7ncnJzAHHppuMQ9w,the-crab-pad-chicago,The Crab Pad,True,False,527.0,4.5,"{'latitude': 41.92744, 'longitude': -87.70424}",Restaurant,2.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.92744,-87.70424
1430,Xh5vGcoKk-SaBw7GUZDFxg,paulie-gees-logan-square-chicago,Paulie Gee's Logan Square,True,False,399.0,4.0,"{'latitude': 41.92589, 'longitude': -87.70168}",Restaurant,2.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.92589,-87.70168
1431,wluGgTl-KQHqiOGKpQoP_Q,ginos-north-pizzeria-chicago,Gino's North Pizzeria,True,False,214.0,3.5,"{'latitude': 41.99434, 'longitude': -87.65899}",Restaurant,2.0,60660,Chicago,IL,True,True,2002.0,35532.0,59.0,43242.0,41.99434,-87.65899
1432,9aRdEzoFYVOvW21OJQcj7A,meaningful-milestones-daycare-chicago,Meaningful Milestones Daycare,True,False,5.0,5.0,"{'latitude': 41.93493, 'longitude': -87.69068}",Children's Services Facility,,60618,Chicago,IL,False,False,6272.0,79717.0,93.0,94395.0,41.93493,-87.69068
1433,-sQAdsG5rFgpBDkaO6qYwA,zam-zam-middle-eastern-grill-chicago-5,Zam Zam Middle Eastern Grill,True,False,286.0,4.0,"{'latitude': 41.94515, 'longitude': -87.65463}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.94515,-87.65463
1434,ZfpTSrvV8NQFjYWy2e5vyw,target-chicago-4,Target,True,False,165.0,3.5,"{'latitude': 41.990757041026, 'longitude': -87.6830871878357}",Grocery Store,2.0,60659,Chicago,IL,False,False,3019.0,27726.0,72.0,41068.0,41.990757041026,-87.6830871878357
1435,zIueq-_2Ag0wAzID--EdZg,maravillas-chicago-2,Maravillas,True,False,189.0,2.5,"{'latitude': 41.794971, 'longitude': -87.5877496}",Restaurant,2.0,60637,Chicago,IL,True,True,2419.0,70165.0,47.0,47454.0,41.794971,-87.5877496
1436,aysZtofP2VnSEoKrfKKpGw,la-michoacana-chicago-4,La Michoacana,True,False,37.0,4.5,"{'latitude': 41.984774, 'longitude': -87.669793}",Restaurant,1.0,60660,Chicago,IL,True,False,2002.0,35532.0,59.0,43242.0,41.984774,-87.669793
1437,q8H-w31ZLgwXVk2yDMSF0A,cleos-chicago-2,Cleos,True,False,424.0,4.0,"{'latitude': 41.89563, 'longitude': -87.67599}",Restaurant,2.0,60622,Chicago,IL,True,False,3743.0,63184.0,66.0,52793.0,41.89563,-87.67599
1438,fTZXvgEaXLqm5Nxbuclxtw,the-boundary-tavern-and-grille-chicago,The Boundary Tavern & Grille,True,True,567.0,3.0,"{'latitude': 41.9033149, 'longitude': -87.676244}",Restaurant,2.0,60622,Chicago,IL,False,True,3743.0,63184.0,66.0,52793.0,41.9033149,-87.676244
1439,C_ZPTkpGek-5IaVlnfjXUw,el-mirador-chicago,El Mirador,True,False,30.0,3.5,"{'latitude': 41.9316101074219, 'longitude': -87.7605209350586}",Restaurant,2.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.9316101074219,-87.7605209350586
1440,tUKY7bdrcjeRlfP1mWkyPg,frunchroom-chicago,Frunchroom,True,True,89.0,4.5,"{'latitude': 41.9541592233227, 'longitude': -87.7487733587623}",Restaurant,2.0,60641,Chicago,IL,True,True,6896.0,67483.0,95.0,71023.0,41.9541592233227,-87.7487733587623
1441,MdQk9DEw1xD2KLmvHEYRfg,just-a-pizza-chicago,Just-A-Pizza,False,False,72.0,2.5,"{'latitude': 41.8007545471191, 'longitude': -87.7311859130859}",Restaurant,2.0,60632,Chicago,IL,True,True,11075.0,62762.0,163.0,91039.0,41.8007545471191,-87.7311859130859
1442,FTDRdIcTbRvwZ205CXEe7Q,las-tres-costeñitas-restaurant-chicago-3,Las Tres Costeñitas Restaurant,False,False,3.0,5.0,"{'latitude': 41.81761, 'longitude': -87.70396}",Restaurant,,60632,Chicago,IL,False,False,11075.0,62762.0,163.0,91039.0,41.81761,-87.70396
1443,JghyQnTHd3DFbTGB5KZDiw,el-chisme-express-chicago,El Chisme Express,True,False,21.0,3.5,"{'latitude': 41.7848145, 'longitude': -87.7227198}",Restaurant,1.0,60629,Chicago,IL,True,True,14161.0,81300.0,200.0,111850.0,41.7848145,-87.7227198
1444,VEz4dcVeqBcnoah2mbb8jg,eden-south-shore-chicago,Eden South Shore,True,False,2.0,3.0,"{'latitude': 41.764422, 'longitude': -87.591419}",SUPPORTIVE LIVING,,60619,Chicago,IL,False,False,3293.0,43211.0,102.0,61258.0,41.764422,-87.591419
1445,H1uM23iL7rvcpFWUu8g1jQ,la-sirena-ii-chicago,La Sirena II,True,False,1.0,5.0,"{'latitude': 41.7860145568848, 'longitude': -87.7013702392578}",Restaurant,1.0,60629,Chicago,IL,False,False,14161.0,81300.0,200.0,111850.0,41.7860145568848,-87.7013702392578
1446,6TPkj1Rbh7VvUDbRtNe6Kw,d-absolute-catering-chicago,D'absolute Catering,True,False,118.0,4.5,"{'latitude': 41.95362, 'longitude': -87.75508}",Catering,,60641,Chicago,IL,False,False,6896.0,67483.0,95.0,71023.0,41.95362,-87.75508
1447,1KDn9XXrK-wvrMnNpdyQKQ,starbucks-chicago-168,Starbucks,True,False,40.0,3.5,"{'latitude': 41.888639, 'longitude': -87.63452}",Restaurant,2.0,60654,Chicago,IL,True,False,1455.0,21394.0,6.0,19135.0,41.888639,-87.63452
1448,jNdG3JVT5bl-rlFuECbeBA,la-altena-chicago-2,La Altena,False,False,6.0,5.0,"{'latitude': 41.7346801757812, 'longitude': -87.5537338256836}",Grocery Store,2.0,60617,Chicago,IL,False,False,6061.0,57682.0,119.0,82534.0,41.7346801757812,-87.5537338256836
1449,N3r--6psNpGUpuh-Vh5akg,the-new-look-restaurant-chicago,The New Look Restaurant,True,False,48.0,3.5,"{'latitude': 41.74476, 'longitude': -87.56187}",Restaurant,2.0,60617,Chicago,IL,True,True,6061.0,57682.0,119.0,82534.0,41.74476,-87.56187
1450,tAs9TW6QqD63yprVnw8PcQ,hvac-pub-chicago,HVAC Pub,True,False,91.0,3.0,"{'latitude': 41.9463427743684, 'longitude': -87.6559810697766}",Restaurant,2.0,60657,Chicago,IL,True,False,3633.0,72186.0,42.0,70052.0,41.9463427743684,-87.6559810697766
1451,oCpGB10QG4YQJaZcGBjpQQ,racine-bakery-chicago,Racine Bakery,False,False,46.0,4.5,"{'latitude': 41.79406, 'longitude': -87.775283}",Bakery,1.0,60638,Chicago,IL,True,False,6232.0,41523.0,96.0,58797.0,41.79406,-87.775283
1452,AsWjzl1CGfk4ekTxOoMBWQ,checkers-chicago-4,Checkers,True,False,3.0,2.5,"{'latitude': 41.6854055, 'longitude': -87.6420774}",Restaurant,1.0,60628,Chicago,IL,True,False,3839.0,43054.0,172.0,66724.0,41.6854055,-87.6420774
1453,hFfMA1pDFaiSDIlQTQI1LA,subway-chicago-538,Subway,True,False,11.0,2.5,"{'latitude': 41.9332051532677, 'longitude': -87.6678059}",Restaurant,1.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9332051532677,-87.6678059
1454,bren-_mLqyi7sISgeTIxIQ,park-house-chicago,Park House,False,False,2.0,1.0,"{'latitude': 41.84921, 'longitude': -87.71772}",Long Term Care,,60623,Chicago,IL,False,False,9132.0,59681.0,221.0,85979.0,41.84921,-87.71772
1455,rI3fwUuv84_w4ej_yI_iWA,toys-beef-and-rice-chicago,Toy's Beef & Rice,False,False,3.0,4.0,"{'latitude': 41.87554, 'longitude': -87.75525}",Restaurant,1.0,60644,Chicago,IL,False,False,3219.0,36869.0,106.0,47712.0,41.87554,-87.75525
1456,1eAPR_DR0VVTbaUTlU80sw,sangs-kitchen-chicago,Sang's Kitchen,False,False,10.0,3.5,"{'latitude': 41.87774, 'longitude': -87.64471}",Restaurant,,60661,Chicago,IL,False,False,564.0,10098.0,1.0,9926.0,41.87774,-87.64471
1457,9mhqcimD0CYvqxzfj_VXnQ,little-bad-wolf-chicago,Little Bad Wolf,True,False,1607.0,4.5,"{'latitude': 41.983356, 'longitude': -87.669057}",Restaurant,2.0,60660,Chicago,IL,True,True,2002.0,35532.0,59.0,43242.0,41.983356,-87.669057
1458,WODBuNjlEgNIf459Wh-AWw,gather-chicago,Gather,True,False,860.0,4.5,"{'latitude': 41.9643402, 'longitude': -87.6853638}",Restaurant,2.0,60625,Chicago,IL,True,False,5317.0,66312.0,155.0,79243.0,41.9643402,-87.6853638
1459,dnSFuzylUPkDpoc-Cv3T2A,taco-bell-chicago-47,Taco Bell,True,False,8.0,2.5,"{'latitude': 41.8968976845776, 'longitude': -87.6274955282926}",Restaurant,,60611,Chicago,IL,True,False,1616.0,33385.0,11.0,32426.0,41.8968976845776,-87.6274955282926
1460,6NmqkbFXMFiJ8JBHp5KXmw,lalos-mexican-navy-pier-chicago,Lalo's Mexican - Navy Pier,True,False,65.0,1.5,"{'latitude': 41.891334, 'longitude': -87.607569}",Restaurant,2.0,60611,Chicago,IL,False,False,1616.0,33385.0,11.0,32426.0,41.891334,-87.607569
1461,8vlCODC3AjvFUAsNqPuPlQ,puccis-restaurant-and-pizzeria-chicago,Pucci's Restaurant & Pizzeria,False,False,32.0,4.0,"{'latitude': 41.7121, 'longitude': -87.53493}",Restaurant,2.0,60617,Chicago,IL,True,False,6061.0,57682.0,119.0,82534.0,41.7121,-87.53493
1462,W2H3kafN6ktU0YUto0pXWA,takorea-cocina-chicago-2,Takorea Cocina,True,False,133.0,4.5,"{'latitude': 41.90009, 'longitude': -87.68733}",Restaurant,1.0,60622,Chicago,IL,True,True,3743.0,63184.0,66.0,52793.0,41.90009,-87.68733
1463,B0OL2gqaIuA27Y-iVTljDQ,symphony-of-south-shore-chicago,Symphony of South Shore,True,False,4.0,2.0,"{'latitude': 41.7661551, 'longitude': -87.5659967}",Long Term Care,,60649,Chicago,IL,False,False,2483.0,35903.0,142.0,46024.0,41.7661551,-87.5659967
1464,6KJiXXGX7-hc10-CrQHCBQ,popeyes-louisiana-kitchen-chicago-45,Popeyes Louisiana Kitchen,True,False,18.0,2.5,"{'latitude': 41.903112, 'longitude': -87.667254}",Restaurant,,60642,Chicago,IL,True,False,1425.0,22663.0,20.0,20201.0,41.903112,-87.667254
1465,g6Zs7pTsRDuO-v0JdV-w1w,jade-palace-chicago,Jade Palace,True,False,5.0,3.5,"{'latitude': 41.8448, 'longitude': -87.70466}",Restaurant,1.0,60623,Chicago,IL,True,True,9132.0,59681.0,221.0,85979.0,41.8448,-87.70466
1466,Z-9E8L2gdYr5fAW1_l1yzA,ambassador-nursing-and-rehabilitation-chicago,Ambassador Nursing & Rehabilitation,True,False,1.0,5.0,"{'latitude': 41.97038, 'longitude': -87.71498}",Long Term Care,,60625,Chicago,IL,False,False,5317.0,66312.0,155.0,79243.0,41.97038,-87.71498
1467,ZXe6nNQ7idhf6-RSh4g3eA,dip-and-sip-donuts-chicago-4,Dip and Sip Donuts,True,False,89.0,4.5,"{'latitude': 41.943331, 'longitude': -87.68556}",Restaurant,,60618,Chicago,IL,True,True,6272.0,79717.0,93.0,94395.0,41.943331,-87.68556
1468,BwCP1X_Z04Aj_z6Tmbhg-Q,taqueria-huentitan-chicago-2,Taqueria Huentitan,False,False,90.0,4.0,"{'latitude': 41.9096907118376, 'longitude': -87.7273342043479}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.9096907118376,-87.7273342043479
1469,dtcq-GcOvmY6SfZoO-cVhg,niu-b-chicago,Niu B,True,False,364.0,4.0,"{'latitude': 41.870627153595, 'longitude': -87.6243124902248}",Restaurant,2.0,60605,Chicago,IL,True,True,1403.0,27005.0,9.0,27519.0,41.870627153595,-87.6243124902248
1470,2jWqlRLpOhm4tVUMGApuZQ,asian-human-services-chicago-5,Asian Human Services,True,False,2.0,5.0,"{'latitude': 41.9906999, 'longitude': -87.70084}",Daycare (2 - 6 Years),,60659,Chicago,IL,False,False,3019.0,27726.0,72.0,41068.0,41.9906999,-87.70084
1471,C1xOG4mrOBEVsbq70d4-bg,su-casa-restaurant-chicago,Su Casa Restaurant,True,False,674.0,3.0,"{'latitude': 41.893125, 'longitude': -87.626199}",Restaurant,2.0,60611,Chicago,IL,True,True,1616.0,33385.0,11.0,32426.0,41.893125,-87.626199
1472,31ATA_9Mq1bxg9UpGOTsZg,razpachos-chicago-2,Razpachos,True,False,26.0,4.5,"{'latitude': 41.7909999, 'longitude': -87.72275}",Restaurant,1.0,60629,Chicago,IL,True,True,14161.0,81300.0,200.0,111850.0,41.7909999,-87.72275
1473,-sEO86TemAiX4Hc4x0uexw,ponce-restaurant-chicago,Ponce Restaurant,True,False,301.0,3.5,"{'latitude': 41.92409, 'longitude': -87.73477}",Restaurant,2.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.92409,-87.73477
1474,2Ip2zx3RXGmI4X1B1Uw2Mg,montclare-supportive-living-community-chicago,Montclare Supportive Living Community,True,False,1.0,3.0,"{'latitude': 41.855823945225, 'longitude': -87.7338036500885}",Long Term Care,,60623,Chicago,IL,False,False,9132.0,59681.0,221.0,85979.0,41.855823945225,-87.7338036500885
1475,z2HVQbvUPQuniOazIb4eQQ,madison-tavern-chicago,Madison Tavern,True,False,112.0,3.0,"{'latitude': 41.88235, 'longitude': -87.6404699}",Restaurant,2.0,60661,Chicago,IL,True,True,564.0,10098.0,1.0,9926.0,41.88235,-87.6404699
1476,0D82xPTvURA7ulubXMk_ZA,bourbon-cafe-chicago,Bourbon Cafe,True,False,19.0,4.0,"{'latitude': 41.9681415706873, 'longitude': -87.6882965862751}",Restaurant,2.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.9681415706873,-87.6882965862751
1477,BekJLjCEJ7OoXrPdhDxbHw,ruth-and-phils-gourmet-ice-cream-chicago-2,Ruth and Phils Gourmet Ice Cream,True,True,18.0,4.0,"{'latitude': 41.8957971307573, 'longitude': -87.6932335272431}",Restaurant,2.0,60622,Chicago,IL,False,False,3743.0,63184.0,66.0,52793.0,41.8957971307573,-87.6932335272431
1478,Xm1s8oPxwZl9t4CnAEXZzA,three-happiness-original-restaurant-chicago,Three Happiness Original Restaurant,True,False,342.0,3.5,"{'latitude': 41.852611541748, 'longitude': -87.6324615478516}",Restaurant,2.0,60616,Chicago,IL,True,False,2756.0,48474.0,70.0,54464.0,41.852611541748,-87.6324615478516
1479,ieY70gYc1ZYogh9b9ZcT8Q,jolly-pumpkin-pizzeria-and-brewery-chicago,Jolly Pumpkin Pizzeria & Brewery,True,False,161.0,3.5,"{'latitude': 41.80044, 'longitude': -87.58876}",Restaurant,2.0,60615,Chicago,IL,True,False,1661.0,44127.0,25.0,41563.0,41.80044,-87.58876
1480,4WIqUf_ImmLhQtRKEFROqw,tai-ho-yee-food-company-chicago,Tai Ho Yee Food Company,False,False,26.0,4.5,"{'latitude': 41.8483651159139, 'longitude': -87.6321445423279}",Restaurant,1.0,60616,Chicago,IL,False,False,2756.0,48474.0,70.0,54464.0,41.8483651159139,-87.6321445423279
1481,jFO6CM0HiBzJh_teyZaNng,cafe-emmanuel-chicago,Cafe Emmanuel,True,False,4.0,5.0,"{'latitude': 41.85559, 'longitude': -87.67419}",Restaurant,,60608,Chicago,IL,True,False,6485.0,67953.0,120.0,79205.0,41.85559,-87.67419
1482,XvxIu0Kqro1Z85fQ5becGg,el-gran-burrito-chicago,El Gran Burrito,False,False,21.0,3.0,"{'latitude': 41.90966, 'longitude': -87.76699}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.90966,-87.76699
1483,G3GfdbUSk-sIZ1yszh-dLw,nayab-mart-chicago,Nayab Mart,False,False,14.0,1.5,"{'latitude': 41.997613, 'longitude': -87.69185}",Grocery Store,3.0,60659,Chicago,IL,False,False,3019.0,27726.0,72.0,41068.0,41.997613,-87.69185
1484,rBLaFoUqw0Bd18XkDgmltQ,the-beer-temple-chicago,The Beer Temple,True,False,99.0,4.5,"{'latitude': 41.9388459, 'longitude': -87.6972297}",TAVERN/STORE,2.0,60618,Chicago,IL,False,False,6272.0,79717.0,93.0,94395.0,41.9388459,-87.6972297
1485,R2kYXsHH9BYj4rHlrlIR4A,coach-s-bar-and-grill-chicago,Coach’s Bar & Grill,True,False,28.0,4.0,"{'latitude': 41.99415, 'longitude': -87.80129}",Restaurant,,60631,Chicago,IL,True,True,2242.0,30035.0,75.0,29529.0,41.99415,-87.80129
1486,_N2m4_nBGi9ZWTJxNpyDKg,burger-king-chicago-19,Burger King,True,False,46.0,2.5,"{'latitude': 41.954003, 'longitude': -87.663148}",Restaurant,1.0,60613,Chicago,IL,True,False,2701.0,52710.0,40.0,50113.0,41.954003,-87.663148
1487,LOwInnfIfVFXpzaFYnrsnw,flo-chicago,Flo,True,False,988.0,4.0,"{'latitude': 41.8963899, 'longitude': -87.66383}",Restaurant,2.0,60642,Chicago,IL,True,False,1425.0,22663.0,20.0,20201.0,41.8963899,-87.66383
1488,3Q_N0K28SRJbPy2sz0QqVw,prime-and-provisions-chicago-4,Prime & Provisions,True,False,1185.0,4.5,"{'latitude': 41.88649652, 'longitude': -87.63355918}",Restaurant,4.0,60601,Chicago,IL,True,False,758.0,15146.0,10.0,14675.0,41.88649652,-87.63355918
1489,YF1YUnp1hDs38O5khC6rjQ,cafe-central-chicago,Cafe Central,True,False,239.0,4.0,"{'latitude': 41.8960102, 'longitude': -87.6639254}",Restaurant,1.0,60642,Chicago,IL,True,False,1425.0,22663.0,20.0,20201.0,41.8960102,-87.6639254
1490,mjwKki4cUHpoGzW8a8m8lQ,bonus-round-game-cafe-chicago-2,Bonus Round Game Cafe,True,False,67.0,4.5,"{'latitude': 41.94063, 'longitude': -87.65168}",Restaurant,,60657,Chicago,IL,True,False,3633.0,72186.0,42.0,70052.0,41.94063,-87.65168
1491,wFTN5WWfOIwx4Rmd-BcKTQ,carols-pub-chicago,Carol's Pub,True,True,213.0,3.5,"{'latitude': 41.9669315, 'longitude': -87.6668761}",Restaurant,1.0,60640,Chicago,IL,True,True,3405.0,70777.0,127.0,69715.0,41.9669315,-87.6668761
1492,xwh6oCWWCBM5msIIBq5XUg,bella-notte-chicago-chicago,Bella Notte Chicago,True,False,298.0,4.0,"{'latitude': 41.89133, 'longitude': -87.66185}",Restaurant,2.0,60622,Chicago,IL,True,True,3743.0,63184.0,66.0,52793.0,41.89133,-87.66185
1493,U8qQtsB_1L7AVNWHBMLxYQ,paleteria-y-neveria-la-reyna-michoacana-chicago,Paleteria Y Neveria La Reyna Michoacana,False,False,1.0,5.0,"{'latitude': 41.79818, 'longitude': -87.7480099}",Restaurant,,60638,Chicago,IL,False,False,6232.0,41523.0,96.0,58797.0,41.79818,-87.7480099
1494,wbOL77wMgSKV1yOkQuxw2Q,buddy-guys-legends-chicago,Buddy Guy's Legends,True,False,561.0,4.0,"{'latitude': 41.8730157686049, 'longitude': -87.6262064974468}",Restaurant,2.0,60605,Chicago,IL,False,False,1403.0,27005.0,9.0,27519.0,41.8730157686049,-87.6262064974468
1495,nRnrKX7vMf71BknQdCM-cQ,cocina-boricua-chicago,Cocina Boricua,True,False,418.0,4.5,"{'latitude': 41.9250421952759, 'longitude': -87.6884892983747}",Restaurant,2.0,60647,Chicago,IL,True,False,6639.0,94276.0,129.0,87509.0,41.9250421952759,-87.6884892983747
1496,iK2LPdqKhsNggfLg1KFKHQ,add-chapter-design-and-art-cafe-chicago-6,Add Chapter Design & Art Cafe,True,False,12.0,5.0,"{'latitude': 41.991044, 'longitude': -87.799057}",Restaurant,,60631,Chicago,IL,True,True,2242.0,30035.0,75.0,29529.0,41.991044,-87.799057
1497,rLrIEq23Sd6kTxvsBWGo0Q,central-nursing-home-chicago,Central Nursing Home,False,False,2.0,5.0,"{'latitude': 41.92565, 'longitude': -87.76637}",Long Term Care,,60639,Chicago,IL,False,False,11734.0,72864.0,193.0,90517.0,41.92565,-87.76637
1498,Ngt2VYN04pIn_Q2fY7sO0Q,feyrous-pastries-chicago,Feyrous Pastries,True,False,23.0,5.0,"{'latitude': 41.9633798, 'longitude': -87.7084918}",Grocery Store,1.0,60625,Chicago,IL,False,False,5317.0,66312.0,155.0,79243.0,41.9633798,-87.7084918
1499,Q_0FJy9CGw71Rf-X4EJwFw,rice-and-roll-chicago,Rice & Roll,True,True,97.0,3.5,"{'latitude': 41.9759699, 'longitude': -87.71173}",Restaurant,1.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.9759699,-87.71173
1500,KFNk35nSCX8IRum2aJdRag,el-nandu-restaurant-chicago,El Nandu Restaurant,True,False,353.0,4.0,"{'latitude': 41.92452, 'longitude': -87.6962099}",Restaurant,2.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.92452,-87.6962099
1501,R14gVPD03T4KFTlmuhNZQQ,krolls-south-loop-chicago,Krolls South Loop,True,False,505.0,3.0,"{'latitude': 41.858036, 'longitude': -87.62442}",Restaurant,2.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.858036,-87.62442
1502,m-aVDJO-pIznNJr_HaONGQ,mr-hook-fish-chicken-and-grill-chicago,"Mr. Hook Fish, Chicken & Grill",True,False,8.0,3.0,"{'latitude': 41.72294, 'longitude': -87.576471}",Restaurant,,60617,Chicago,IL,True,True,6061.0,57682.0,119.0,82534.0,41.72294,-87.576471
1503,O5DxHwAON5jvAplwAYUAww,tom-yum-cafe-chicago,Tom Yum Cafe,False,False,157.0,4.0,"{'latitude': 41.9380112, 'longitude': -87.6447601}",Restaurant,1.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9380112,-87.6447601
1504,3loH--cXbSEbtyYxNispTw,taureaux-tavern-chicago,Taureaux Tavern,True,False,80.0,4.0,"{'latitude': 41.876820048431, 'longitude': -87.6329077552929}",Restaurant,,60605,Chicago,IL,True,True,1403.0,27005.0,9.0,27519.0,41.876820048431,-87.6329077552929
1505,1SXU6g_XOQClZpWjzQg1_g,winston-manor-convalescent-and-nursing-home-chicago,Winston Manor Convalescent & Nursing Home,False,False,5.0,1.0,"{'latitude': 41.9091451, 'longitude': -87.6818196}",Long Term Care,,60622,Chicago,IL,False,False,3743.0,63184.0,66.0,52793.0,41.9091451,-87.6818196
1506,WLcAdMilB7fDFIZLa2vI_w,stk-steakhouse-chicago,STK Steakhouse,True,False,965.0,4.0,"{'latitude': 41.889026, 'longitude': -87.628654}",Restaurant,3.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.889026,-87.628654
1507,aJSV1VBnSBPBIW4EtAhEzg,chef-petros-chicago-5,Chef Petros,True,True,122.0,2.5,"{'latitude': 41.8847347, 'longitude': -87.6325949}",Restaurant,2.0,60601,Chicago,IL,True,False,758.0,15146.0,10.0,14675.0,41.8847347,-87.6325949
1508,RX0HT4oUv2zeiZ_fivFAOw,blind-dragon-chicago,Blind Dragon,True,False,31.0,2.5,"{'latitude': 41.892832, 'longitude': -87.6339551}",Restaurant,,60654,Chicago,IL,True,False,1455.0,21394.0,6.0,19135.0,41.892832,-87.6339551
1509,0lDrCk-haGBAZZeTtLwulw,sopraffina-marketcaffe-chicago-10,Sopraffina Marketcaffe,True,False,41.0,3.5,"{'latitude': 41.88772, 'longitude': -87.62365}",Restaurant,2.0,60601,Chicago,IL,True,False,758.0,15146.0,10.0,14675.0,41.88772,-87.62365
